order_id,order_date,customer_name,category,quantity,unit_price,sales,payment_method
1377,2026-02-18,Customer_113,Electronics,3,1971.69,5915.07,Net Banking
1378,2026-06-26,Customer_106,Clothing,5,3521.13,17605.65,Net Banking
1379,2026-08-12,Customer_187,Books,1,3220.12,3220.12,Card
1380,2026-05-24,Customer_170,Home & Kitchen,4,2435.83,9743.32,Cash
1381,2026-02-14,Customer_137,Sports,3,2526.29,7578.87,Cash
1382,2026-06-06,Customer_50,Sports,2,1363.68,2727.36,Cash
1383,2026-02-27,Customer_198,Home & Kitchen,3,3216.32,9648.96,Net Banking
1384,2026-03-23,Customer_90,Sports,5,4211.6,21058.0,Cash
1385,2026-03-15,Customer_147,Electronics,5,1801.67,9008.35,Net Banking
1386,2026-07-29,Customer_198,Home & Kitchen,2,1413.47,2826.94,Cash
1387,2026-07-02,Customer_89,Electronics,4,3003.48,12013.92,Net Banking
1388,2026-02-24,Customer_212,Clothing,5,1329.43,6647.15,Cash
1389,2026-02-05,Customer_158,Electronics,5,1190.88,5954.4,UPI
1390,2026-06-21,Customer_58,Beauty,2,378.34,756.68,Net Banking
1391,2026-03-26,Customer_121,Books,1,3113.19,3113.19,Card
1392,2026-01-02,Customer_41,Beauty,4,2990.08,11960.32,Net Banking
1393,2026-05-03,Customer_52,Books,3,1547.08,4641.24,UPI
1394,2026-07-16,Customer_167,Electronics,5,1160.16,5800.8,UPI
1395,2026-02-14,Customer_215,Sports,2,4212.56,8425.12,UPI
1396,2026-08-03,Customer_202,Sports,4,960.46,3841.84,Cash
1397,2026-08-13,Customer_3,Electronics,3,2620.63,7861.89,UPI
1398,2026-03-27,Customer_117,Home & Kitchen,5,2430.79,12153.95,Card
1399,2026-08-06,Customer_120,Beauty,3,988.73,2966.19,UPI
1400,2026-03-26,Customer_188,Clothing,4,2970.04,11880.16,Card
1401,2026-01-04,Customer_87,Books,3,2619.85,7859.55,Card
1402,2026-02-14,Customer_220,Beauty,4,3747.41,14989.64,Cash
1403,2026-01-23,Customer_172,Sports,1,953.8,953.8,Card
1404,2026-05-03,Customer_64,Home & Kitchen,1,1284.42,1284.42,Card
1405,2026-04-25,Customer_85,Home & Kitchen,3,2683.7,8051.1,UPI
1406,2026-03-08,Customer_93,Books,2,420.24,840.48,UPI
1407,2026-04-30,Customer_41,Home & Kitchen,4,3134.42,12537.68,Cash
1408,2026-06-26,Customer_164,Electronics,3,1748.82,5246.46,Card
1409,2026-02-26,Customer_123,Clothing,2,2129.16,4258.32,Cash
1410,2026-04-17,Customer_141,Books,4,3444.47,13777.88,Card
1411,2026-07-15,Customer_175,Clothing,5,3948.14,19740.7,UPI
1412,2026-05-15,Customer_136,Sports,3,489.75,1469.25,UPI
1413,2026-01-16,Customer_130,Beauty,2,2641.25,5282.5,Card
1414,2026-02-12,Customer_219,Home & Kitchen,5,2072.01,10360.05,Card
1415,2026-07-03,Customer_126,Beauty,1,4060.17,4060.17,Net Banking
1416,2026-07-27,Customer_117,Electronics,2,2382.63,4765.26,Net Banking
1417,2026-05-25,Customer_144,Electronics,4,3076.54,12306.16,Cash
1418,2026-07-05,Customer_102,Electronics,3,3701.57,11104.71,Card
1419,2026-05-29,Customer_12,Electronics,4,1648.7,6594.8,UPI
1420,2026-05-19,Customer_18,Electronics,4,288.05,1152.2,Net Banking
1421,2026-02-16,Customer_197,Clothing,4,1778.91,7115.64,Net Banking
1422,2026-04-25,Customer_97,Sports,1,3119.88,3119.88,Card
1423,2026-06-17,Customer_31,Home & Kitchen,2,4468.88,8937.76,Net Banking
1424,2026-05-16,Customer_187,Clothing,2,3781.47,7562.94,UPI
1425,2026-03-18,Customer_173,Sports,5,1994.96,9974.8,Net Banking
1426,2026-07-30,Customer_64,Clothing,4,1655.79,6623.16,Cash
1427,2026-02-18,Customer_196,Books,1,290.15,290.15,Net Banking
1428,2026-06-07,Customer_62,Electronics,2,442.72,885.44,UPI
1429,2026-04-25,Customer_173,Beauty,1,1214.59,1214.59,UPI
1430,2026-04-13,Customer_60,Sports,5,1095.12,5475.6,UPI
1431,2026-02-05,Customer_75,Beauty,2,3698.67,7397.34,Cash
1432,2026-05-28,Customer_198,Beauty,3,1180.53,3541.59,Card
1433,2026-06-19,Customer_57,Beauty,4,1457.18,5828.72,UPI
1434,2026-05-23,Customer_189,Beauty,2,2873.07,5746.14,Net Banking
1435,2026-05-23,Customer_13,Sports,3,4245.9,12737.7,Net Banking
1436,2026-07-21,Customer_82,Beauty,4,1925.93,7703.72,Cash
1437,2026-04-07,Customer_194,Clothing,5,2209.81,11049.05,Card
1438,2026-03-18,Customer_37,Books,4,4129.12,16516.48,Net Banking
1439,2026-04-17,Customer_136,Beauty,2,1839.62,3679.24,Cash
1440,2026-02-22,Customer_166,Home & Kitchen,1,4161.68,4161.68,Cash
1441,2026-01-24,Customer_186,Beauty,2,374.18,748.36,Net Banking
1442,2026-06-22,Customer_155,Beauty,1,3950.25,3950.25,Card
1443,2026-07-25,Customer_186,Beauty,5,1094.02,5470.1,Card
1444,2026-08-11,Customer_78,Home & Kitchen,1,1071.36,1071.36,Card
1445,2026-07-09,Customer_192,Electronics,4,4127.82,16511.28,Card
1446,2026-04-12,Customer_142,Clothing,3,3523.49,10570.47,Net Banking
1447,2026-04-30,Customer_167,Beauty,3,1491.64,4474.92,Cash
1448,2026-05-12,Customer_120,Sports,1,3642.25,3642.25,Net Banking
1449,2026-07-14,Customer_53,Home & Kitchen,3,1511.21,4533.63,UPI
1450,2026-05-25,Customer_190,Clothing,2,220.56,441.12,Net Banking
1451,2026-03-17,Customer_51,Clothing,3,1150.58,3451.74,Card
1452,2026-05-08,Customer_168,Beauty,3,1269.37,3808.11,Net Banking
1453,2026-07-05,Customer_190,Books,4,2154.61,8618.44,Cash
1454,2026-02-13,Customer_185,Clothing,5,2274.18,11370.9,UPI
1455,2026-05-15,Customer_215,Electronics,1,4261.57,4261.57,UPI
1456,2026-07-15,Customer_106,Electronics,2,3815.07,7630.14,Card
1457,2026-01-18,Customer_39,Books,1,1101.43,1101.43,Net Banking
1458,2026-04-06,Customer_159,Electronics,5,4120.47,20602.35,Net Banking
1459,2026-01-05,Customer_137,Electronics,5,1939.32,9696.6,UPI
1460,2026-05-16,Customer_71,Books,5,4402.04,22010.2,UPI
1461,2026-05-09,Customer_173,Books,4,3656.83,14627.32,Card
1462,2026-01-28,Customer_135,Electronics,2,1198.21,2396.42,Cash
1463,2026-07-28,Customer_69,Home & Kitchen,4,493.73,1974.92,Net Banking
1464,2026-04-28,Customer_63,Beauty,2,1454.89,2909.78,UPI
1465,2026-06-17,Customer_195,Books,1,556.73,556.73,Net Banking
1466,2026-04-07,Customer_122,Beauty,1,2919.85,2919.85,Card
1467,2026-01-22,Customer_217,Sports,4,2955.35,11821.4,Cash
1468,2026-05-25,Customer_136,Electronics,1,1149.48,1149.48,Net Banking
1469,2026-03-11,Customer_20,Electronics,3,4062.01,12186.03,UPI
1470,2026-02-15,Customer_5,Home & Kitchen,2,2703.61,5407.22,Net Banking
1471,2026-01-20,Customer_42,Home & Kitchen,5,1196.05,5980.25,Net Banking
1472,2026-06-23,Customer_85,Beauty,4,3436.9,13747.6,Card
1473,2026-07-22,Customer_186,Books,1,2328.45,2328.45,Cash
1474,2026-01-14,Customer_112,Electronics,2,3798.23,7596.46,Cash
1475,2026-06-04,Customer_153,Beauty,4,4364.8,17459.2,Cash
1476,2026-01-08,Customer_70,Books,4,2284.13,9136.52,Cash
1477,2026-05-22,Customer_111,Sports,2,3106.67,6213.34,Net Banking
1478,2026-01-22,Customer_76,Beauty,2,3252.02,6504.04,UPI
1479,2026-03-10,Customer_98,Clothing,2,3367.5,6735.0,Cash
1480,2026-04-03,Customer_24,Electronics,1,4251.88,4251.88,Net Banking
1481,2026-04-03,Customer_27,Home & Kitchen,2,529.74,1059.48,Net Banking
1482,2026-04-25,Customer_143,Beauty,5,1924.99,9624.95,UPI
1483,2026-01-23,Customer_142,Home & Kitchen,1,2746.62,2746.62,Cash
1484,2026-08-10,Customer_4,Sports,3,1950.07,5850.21,UPI
1485,2026-07-05,Customer_63,Beauty,5,2416.8,12084.0,Net Banking
1486,2026-02-13,Customer_69,Clothing,3,1317.57,3952.71,Card
1487,2026-01-17,Customer_112,Clothing,3,1981.8,5945.4,Net Banking
1488,2026-07-20,Customer_93,Electronics,3,4257.37,12772.11,Net Banking
1489,2026-06-02,Customer_51,Beauty,4,615.33,2461.32,Cash
1490,2026-01-02,Customer_86,Sports,5,1802.52,9012.6,Cash
1491,2026-04-23,Customer_111,Home & Kitchen,5,742.14,3710.7,Cash
1492,2026-06-04,Customer_52,Books,4,1516.7,6066.8,Net Banking
1493,2026-03-23,Customer_189,Home & Kitchen,4,4359.77,17439.08,Card
1494,2026-03-25,Customer_72,Sports,4,1737.82,6951.28,Card
1495,2026-06-01,Customer_47,Beauty,5,267.09,1335.45,Net Banking
1496,2026-07-01,Customer_113,Clothing,3,3766.08,11298.24,UPI
1497,2026-07-29,Customer_173,Sports,4,755.43,3021.72,Cash
1498,2026-03-03,Customer_169,Home & Kitchen,2,3261.28,6522.56,Net Banking
1499,2026-01-19,Customer_154,Sports,4,2682.76,10731.04,Net Banking
1500,2026-05-20,Customer_203,Electronics,3,3202.11,9606.33,UPI
1501,2026-01-28,Customer_169,Clothing,3,873.57,2620.71,UPI
1502,2026-05-25,Customer_174,Books,4,4355.63,17422.52,Cash
1503,2026-07-23,Customer_28,Sports,1,578.94,578.94,Card
1504,2026-05-11,Customer_133,Books,5,2675.25,13376.25,Card
1505,2026-04-25,Customer_101,Home & Kitchen,4,3509.69,14038.76,Card
1506,2026-03-30,Customer_124,Electronics,1,1435.13,1435.13,UPI
1507,2026-01-30,Customer_37,Books,3,1506.72,4520.16,Net Banking
1508,2026-07-20,Customer_134,Clothing,4,1665.11,6660.44,UPI
1509,2026-04-23,Customer_179,Books,4,1537.26,6149.04,Cash
1510,2026-01-12,Customer_30,Books,1,3843.93,3843.93,UPI
1511,2026-06-23,Customer_190,Clothing,2,2394.57,4789.14,Card
1512,2026-03-26,Customer_110,Beauty,4,1158.57,4634.28,Net Banking
1513,2026-06-11,Customer_48,Clothing,4,1870.78,7483.12,Card
1514,2026-04-26,Customer_110,Beauty,4,169.36,677.44,Card
1515,2026-02-22,Customer_193,Home & Kitchen,1,2661.46,2661.46,Card
1516,2026-04-04,Customer_51,Home & Kitchen,4,645.7,2582.8,Net Banking
1517,2026-05-16,Customer_81,Books,5,1840.58,9202.9,Net Banking
1518,2026-05-31,Customer_90,Electronics,3,3828.0,11484.0,Card
1519,2026-07-28,Customer_181,Books,3,4146.27,12438.81,UPI
1520,2026-06-22,Customer_81,Clothing,1,1187.79,1187.79,UPI
1521,2026-02-16,Customer_178,Home & Kitchen,2,2372.09,4744.18,Net Banking
1522,2026-06-02,Customer_148,Clothing,4,1990.22,7960.88,Net Banking
1523,2026-06-12,Customer_178,Beauty,2,2563.87,5127.74,Net Banking
1524,2026-03-15,Customer_48,Clothing,3,3812.64,11437.92,UPI
1525,2026-08-10,Customer_3,Home & Kitchen,4,743.93,2975.72,Net Banking
1526,2026-05-24,Customer_168,Beauty,4,1929.73,7718.92,Net Banking
1527,2026-04-17,Customer_216,Books,4,2275.84,9103.36,UPI
1528,2026-05-25,Customer_204,Electronics,2,1420.59,2841.18,Cash
1529,2026-02-27,Customer_74,Beauty,2,3546.22,7092.44,Net Banking
1530,2026-05-21,Customer_29,Beauty,5,646.8,3234.0,Cash
1531,2026-05-19,Customer_195,Electronics,4,2526.64,10106.56,Net Banking
1532,2026-01-27,Customer_213,Books,2,1445.03,2890.06,UPI
1533,2026-04-26,Customer_90,Home & Kitchen,1,2059.95,2059.95,UPI
1534,2026-07-18,Customer_54,Clothing,5,3147.73,15738.65,Net Banking
1535,2026-02-12,Customer_36,Beauty,2,3688.85,7377.7,UPI
1536,2026-05-26,Customer_137,Home & Kitchen,3,2746.33,8238.99,Card
1537,2026-03-24,Customer_75,Books,3,2641.4,7924.2,UPI
1538,2026-02-04,Customer_16,Sports,3,3921.66,11764.98,Card
1539,2026-06-29,Customer_64,Clothing,2,3244.57,6489.14,Card
1540,2026-07-14,Customer_101,Books,4,768.45,3073.8,Cash
1541,2026-06-10,Customer_97,Sports,4,478.5,1914.0,UPI
1542,2026-04-14,Customer_192,Beauty,3,3171.96,9515.88,Cash
1543,2026-04-27,Customer_84,Sports,5,160.76,803.8,UPI
1544,2026-07-07,Customer_163,Sports,3,3847.96,11543.88,Net Banking
1545,2026-02-25,Customer_212,Sports,2,2302.01,4604.02,Cash
1546,2026-08-01,Customer_87,Home & Kitchen,5,2664.01,13320.05,Net Banking
1547,2026-07-21,Customer_175,Home & Kitchen,1,349.85,349.85,Net Banking
1548,2026-01-05,Customer_220,Electronics,2,2069.59,4139.18,UPI
1549,2026-04-20,Customer_177,Clothing,2,3987.34,7974.68,Cash
1550,2026-02-10,Customer_24,Home & Kitchen,3,1239.19,3717.57,Cash
1551,2026-06-20,Customer_43,Books,1,1874.09,1874.09,Cash
1552,2026-07-05,Customer_194,Books,2,2017.15,4034.3,UPI
1553,2026-06-30,Customer_1,Electronics,2,2224.11,4448.22,Card
1554,2026-06-01,Customer_133,Clothing,4,190.4,761.6,Cash
1555,2026-07-29,Customer_109,Electronics,2,2228.0,4456.0,Card
1556,2026-04-09,Customer_188,Electronics,1,598.93,598.93,Cash
1557,2026-03-18,Customer_98,Clothing,2,2940.86,5881.72,Card
1558,2026-01-18,Customer_145,Beauty,1,2804.89,2804.89,Card
1559,2026-04-23,Customer_185,Home & Kitchen,2,2882.15,5764.3,Card
1560,2026-04-16,Customer_176,Beauty,4,3890.84,15563.36,UPI
1561,2026-01-26,Customer_193,Clothing,1,2714.65,2714.65,Net Banking
1562,2026-03-31,Customer_81,Sports,2,1227.87,2455.74,UPI
1563,2026-03-05,Customer_154,Beauty,5,3287.13,16435.65,Cash
1564,2026-07-19,Customer_7,Books,3,1043.69,3131.07,Card
1565,2026-07-11,Customer_76,Sports,1,3559.54,3559.54,Card
1566,2026-05-07,Customer_29,Sports,2,2323.18,4646.36,UPI
1567,2026-05-16,Customer_93,Electronics,3,724.13,2172.39,Net Banking
1568,2026-04-04,Customer_175,Beauty,2,3467.86,6935.72,UPI
1569,2026-01-05,Customer_18,Beauty,1,1290.51,1290.51,UPI
1570,2026-01-16,Customer_130,Sports,3,2884.28,8652.84,Net Banking
1571,2026-04-19,Customer_103,Books,1,2936.34,2936.34,Card
1572,2026-03-13,Customer_80,Electronics,1,2374.18,2374.18,Card
1573,2026-07-26,Customer_138,Clothing,3,1849.68,5549.04,UPI
1574,2026-03-21,Customer_112,Books,2,401.89,803.78,UPI
1575,2026-04-22,Customer_117,Electronics,5,2798.42,13992.1,Cash
1576,2026-06-20,Customer_169,Books,2,669.58,1339.16,Card
1577,2026-06-29,Customer_42,Electronics,4,4295.62,17182.48,Cash
1578,2026-02-12,Customer_33,Home & Kitchen,3,3338.27,10014.81,UPI
1579,2026-07-17,Customer_86,Electronics,4,1333.12,5332.48,UPI
1580,2026-03-09,Customer_148,Books,1,2308.24,2308.24,Cash
1581,2026-01-15,Customer_220,Sports,5,875.93,4379.65,Card
1582,2026-03-07,Customer_147,Electronics,1,1143.56,1143.56,UPI
1583,2026-01-12,Customer_63,Electronics,1,2202.18,2202.18,Net Banking
1584,2026-02-08,Customer_220,Clothing,1,2554.96,2554.96,Net Banking
1585,2026-02-27,Customer_64,Home & Kitchen,4,4133.97,16535.88,Cash
1586,2026-03-11,Customer_147,Electronics,3,669.39,2008.17,UPI
1587,2026-02-15,Customer_206,Clothing,5,4419.15,22095.75,Net Banking
1588,2026-01-18,Customer_73,Sports,3,1573.76,4721.28,Net Banking
1589,2026-01-03,Customer_52,Home & Kitchen,3,2602.56,7807.68,Cash
1590,2026-07-09,Customer_63,Beauty,4,1751.99,7007.96,Net Banking
1591,2026-07-17,Customer_188,Clothing,5,3458.1,17290.5,Card
1592,2026-02-08,Customer_105,Electronics,1,1163.54,1163.54,Cash
1593,2026-06-12,Customer_3,Books,3,156.36,469.08,Net Banking
1594,2026-08-06,Customer_187,Books,3,602.18,1806.54,Card
1595,2026-04-18,Customer_16,Sports,2,3245.69,6491.38,UPI
1596,2026-01-12,Customer_217,Clothing,5,1946.8,9734.0,Cash
1597,2026-04-28,Customer_22,Books,5,565.76,2828.8,Card
1598,2026-06-13,Customer_20,Sports,5,2620.02,13100.1,Net Banking
1599,2026-06-19,Customer_61,Clothing,3,1285.31,3855.93,Cash
1600,2026-07-25,Customer_180,Sports,3,1533.55,4600.65,Cash
1601,2026-03-01,Customer_52,Electronics,2,3542.73,7085.46,UPI
1602,2026-02-09,Customer_43,Electronics,4,2177.34,8709.36,Net Banking
1603,2026-01-31,Customer_92,Beauty,2,2115.84,4231.68,Net Banking
1604,2026-03-09,Customer_24,Electronics,2,3663.05,7326.1,Cash
1605,2026-07-31,Customer_179,Books,5,325.43,1627.15,Cash
1606,2026-02-07,Customer_183,Electronics,2,4362.54,8725.08,Net Banking
1607,2026-05-12,Customer_174,Electronics,3,1281.73,3845.19,Card
1608,2026-01-08,Customer_219,Sports,4,2568.4,10273.6,Card
1609,2026-01-25,Customer_27,Sports,2,678.32,1356.64,UPI
1610,2026-08-01,Customer_34,Clothing,2,3732.98,7465.96,Cash
1611,2026-06-25,Customer_166,Books,1,2683.11,2683.11,Cash
1612,2026-07-28,Customer_6,Electronics,1,1010.21,1010.21,Net Banking
1613,2026-07-27,Customer_24,Clothing,3,683.0,2049.0,Net Banking
1614,2026-01-13,Customer_147,Clothing,4,3724.33,14897.32,Net Banking
1615,2026-05-08,Customer_98,Electronics,4,901.71,3606.84,Card
1616,2026-02-17,Customer_72,Home & Kitchen,4,3992.89,15971.56,UPI
1617,2026-06-07,Customer_158,Beauty,2,2965.66,5931.32,Net Banking
1618,2026-04-16,Customer_123,Beauty,1,531.59,531.59,Net Banking
1619,2026-02-05,Customer_52,Sports,5,1233.79,6168.95,UPI
1620,2026-04-08,Customer_92,Books,4,2518.65,10074.6,Net Banking
1621,2026-03-30,Customer_129,Beauty,3,1839.46,5518.38,Card
1622,2026-01-07,Customer_153,Home & Kitchen,2,277.47,554.94,Cash
1623,2026-01-15,Customer_136,Sports,3,3485.76,10457.28,Card
1624,2026-02-10,Customer_64,Electronics,2,1309.39,2618.78,UPI
1625,2026-07-15,Customer_148,Clothing,4,1693.4,6773.6,Card
1626,2026-02-15,Customer_152,Clothing,3,3657.01,10971.03,Cash
1627,2026-06-01,Customer_181,Electronics,3,4271.88,12815.64,Card
1628,2026-05-25,Customer_215,Clothing,4,2508.24,10032.96,Card
1629,2026-05-06,Customer_24,Electronics,1,1161.91,1161.91,Card
1630,2026-01-06,Customer_123,Beauty,1,1593.04,1593.04,Card
1631,2026-07-26,Customer_88,Clothing,2,4146.7,8293.4,Cash
1632,2026-01-16,Customer_38,Electronics,5,3215.43,16077.15,Card
1633,2026-07-18,Customer_217,Electronics,5,3893.91,19469.55,UPI
1634,2026-04-06,Customer_170,Books,4,2699.17,10796.68,Cash
1635,2026-03-19,Customer_35,Home & Kitchen,2,3335.73,6671.46,Net Banking
1636,2026-07-22,Customer_125,Books,3,907.78,2723.34,Cash
1637,2026-02-27,Customer_151,Books,2,1795.97,3591.94,Cash
1638,2026-02-02,Customer_187,Clothing,1,4277.23,4277.23,Net Banking
1639,2026-08-06,Customer_9,Beauty,2,2770.39,5540.78,Card
1640,2026-06-13,Customer_27,Beauty,4,761.8,3047.2,UPI
1641,2026-03-02,Customer_82,Home & Kitchen,2,2917.41,5834.82,UPI
1642,2026-07-30,Customer_172,Books,3,2092.84,6278.52,Cash
1643,2026-02-23,Customer_178,Clothing,1,1674.59,1674.59,UPI
1644,2026-07-04,Customer_13,Electronics,4,2056.26,8225.04,Net Banking
1645,2026-02-12,Customer_127,Sports,4,1677.86,6711.44,Net Banking
1646,2026-01-26,Customer_202,Sports,5,2981.72,14908.6,Card
1647,2026-02-11,Customer_19,Sports,1,1432.85,1432.85,Cash
1648,2026-03-08,Customer_19,Electronics,3,889.96,2669.88,Net Banking
1649,2026-02-11,Customer_20,Books,5,4246.98,21234.9,UPI
1650,2026-03-28,Customer_158,Beauty,4,3214.6,12858.4,Net Banking
1651,2026-06-17,Customer_156,Clothing,4,833.4,3333.6,UPI
1652,2026-03-26,Customer_49,Clothing,4,3182.81,12731.24,Cash
1653,2026-06-19,Customer_77,Home & Kitchen,2,567.23,1134.46,Net Banking
1654,2026-05-27,Customer_216,Beauty,4,818.12,3272.48,Cash
1655,2026-01-01,Customer_23,Sports,3,3733.95,11201.85,Net Banking
1656,2026-02-21,Customer_7,Electronics,2,893.12,1786.24,Cash
1657,2026-01-21,Customer_217,Sports,1,1491.34,1491.34,Net Banking
1658,2026-05-01,Customer_170,Sports,3,546.45,1639.35,Net Banking
1659,2026-02-17,Customer_98,Home & Kitchen,3,961.64,2884.92,UPI
1660,2026-03-09,Customer_120,Sports,3,1134.15,3402.45,Cash
1661,2026-05-25,Customer_39,Electronics,1,522.83,522.83,Cash
1662,2026-07-26,Customer_106,Beauty,5,1139.68,5698.4,UPI
1663,2026-08-04,Customer_210,Sports,5,1971.05,9855.25,Net Banking
1664,2026-05-27,Customer_122,Clothing,3,493.45,1480.35,UPI
1665,2026-05-09,Customer_133,Beauty,5,3097.28,15486.4,Card
1666,2026-01-31,Customer_45,Sports,2,4378.92,8757.84,Card
1667,2026-02-02,Customer_109,Electronics,1,4449.02,4449.02,Net Banking
1668,2026-02-21,Customer_38,Books,5,1271.81,6359.05,UPI
1669,2026-01-23,Customer_143,Sports,4,2551.44,10205.76,Cash
1670,2026-05-14,Customer_4,Sports,5,2705.96,13529.8,Net Banking
1671,2026-01-29,Customer_39,Sports,2,2614.68,5229.36,UPI
1672,2026-01-28,Customer_200,Beauty,1,3567.99,3567.99,Cash
1673,2026-08-13,Customer_68,Sports,4,2998.33,11993.32,Net Banking
1674,2026-01-10,Customer_71,Clothing,4,775.76,3103.04,Net Banking
1675,2026-01-10,Customer_85,Sports,2,364.42,728.84,Net Banking
1676,2026-03-10,Customer_6,Home & Kitchen,3,3705.63,11116.89,Cash
1677,2026-03-21,Customer_216,Home & Kitchen,4,3883.32,15533.28,UPI
1678,2026-08-11,Customer_35,Clothing,3,4387.85,13163.55,Net Banking
1679,2026-07-18,Customer_69,Home & Kitchen,4,2781.66,11126.64,UPI
1680,2026-02-18,Customer_55,Sports,4,3373.11,13492.44,Cash
1681,2026-07-30,Customer_132,Electronics,2,435.43,870.86,Net Banking
1682,2026-02-04,Customer_146,Beauty,1,905.76,905.76,Card
1683,2026-08-03,Customer_64,Electronics,1,2135.55,2135.55,Cash
1684,2026-06-30,Customer_71,Clothing,3,3732.25,11196.75,Net Banking
1685,2026-06-12,Customer_175,Electronics,1,1202.43,1202.43,Net Banking
1686,2026-06-02,Customer_46,Sports,4,2702.93,10811.72,Cash
1687,2026-03-30,Customer_215,Clothing,3,3407.98,10223.94,UPI
1688,2026-03-14,Customer_99,Electronics,1,858.65,858.65,Card
1689,2026-08-08,Customer_166,Clothing,2,3097.97,6195.94,Cash
1690,2026-06-16,Customer_132,Sports,1,3911.14,3911.14,UPI
1691,2026-05-02,Customer_166,Clothing,2,2764.97,5529.94,UPI
1692,2026-02-27,Customer_156,Home & Kitchen,3,3250.42,9751.26,Cash
1693,2026-04-19,Customer_219,Sports,3,2146.64,6439.92,Card
1694,2026-04-30,Customer_174,Home & Kitchen,5,3735.75,18678.75,Net Banking
1695,2026-05-30,Customer_2,Electronics,5,4497.52,22487.6,Cash
1696,2026-05-24,Customer_153,Books,5,1379.64,6898.2,UPI
1697,2026-05-04,Customer_87,Electronics,3,2936.59,8809.77,Cash
1698,2026-03-08,Customer_183,Books,3,969.37,2908.11,Card
1699,2026-01-15,Customer_104,Beauty,3,3111.29,9333.87,UPI
1700,2026-06-17,Customer_76,Sports,3,4095.07,12285.21,Net Banking
1701,2026-04-10,Customer_10,Books,5,3230.1,16150.5,Card
1702,2026-03-29,Customer_183,Books,2,3135.48,6270.96,Net Banking
1703,2026-06-21,Customer_130,Home & Kitchen,3,3827.57,11482.71,Card
1704,2026-03-17,Customer_121,Electronics,2,3373.0,6746.0,Card
1705,2026-06-24,Customer_168,Home & Kitchen,1,1116.8,1116.8,Card
1706,2026-07-10,Customer_108,Home & Kitchen,3,1766.82,5300.46,Cash
1707,2026-04-29,Customer_121,Electronics,1,3918.81,3918.81,UPI
1708,2026-05-01,Customer_129,Clothing,1,3923.62,3923.62,Net Banking
1709,2026-05-16,Customer_106,Home & Kitchen,1,3938.19,3938.19,Card
1710,2026-02-05,Customer_88,Clothing,4,4444.28,17777.12,Net Banking
1711,2026-02-06,Customer_184,Home & Kitchen,2,3538.39,7076.78,Net Banking
1712,2026-03-27,Customer_46,Books,3,2910.07,8730.21,UPI
1713,2026-04-26,Customer_54,Home & Kitchen,2,2656.81,5313.62,Card
1714,2026-05-06,Customer_34,Electronics,5,2036.64,10183.2,Net Banking
1715,2026-04-14,Customer_123,Sports,4,170.31,681.24,Card
1716,2026-07-07,Customer_4,Home & Kitchen,3,3442.29,10326.87,Card
1717,2026-01-05,Customer_2,Books,2,1134.26,2268.52,Cash
1718,2026-03-21,Customer_27,Clothing,4,2339.51,9358.04,Cash
1719,2026-02-12,Customer_211,Electronics,1,1447.18,1447.18,Cash
1720,2026-04-27,Customer_134,Books,5,2429.91,12149.55,Net Banking
1721,2026-06-25,Customer_88,Clothing,4,1712.74,6850.96,Card
1722,2026-02-12,Customer_5,Sports,2,1125.8,2251.6,Card
1723,2026-02-24,Customer_6,Books,5,2345.16,11725.8,UPI
1724,2026-04-04,Customer_167,Books,1,1782.09,1782.09,Cash
1725,2026-07-17,Customer_160,Beauty,1,2733.57,2733.57,UPI
1726,2026-06-19,Customer_168,Electronics,1,359.82,359.82,UPI
1727,2026-04-17,Customer_98,Sports,1,2530.68,2530.68,Net Banking
1728,2026-06-29,Customer_53,Clothing,1,1459.86,1459.86,UPI
1729,2026-06-19,Customer_70,Beauty,5,2784.51,13922.55,Card
1730,2026-04-18,Customer_131,Electronics,5,662.15,3310.75,UPI
1731,2026-07-20,Customer_128,Electronics,2,2799.16,5598.32,Cash
1732,2026-08-01,Customer_52,Beauty,3,3209.95,9629.85,Cash
1733,2026-02-11,Customer_141,Electronics,4,4110.05,16440.2,Net Banking
1734,2026-03-26,Customer_1,Clothing,1,3071.6,3071.6,UPI
1735,2026-08-02,Customer_172,Beauty,4,798.78,3195.12,UPI
1736,2026-07-19,Customer_20,Beauty,1,4085.79,4085.79,Card
1737,2026-04-27,Customer_68,Home & Kitchen,4,367.85,1471.4,Card
1738,2026-08-12,Customer_219,Electronics,3,1716.93,5150.79,Cash
1739,2026-04-20,Customer_30,Books,1,3852.92,3852.92,UPI
1740,2026-01-03,Customer_170,Clothing,2,1579.67,3159.34,Net Banking
1741,2026-06-09,Customer_188,Home & Kitchen,1,1770.91,1770.91,Cash
1742,2026-02-16,Customer_103,Electronics,4,4336.05,17344.2,Cash
1743,2026-08-02,Customer_177,Sports,4,3629.56,14518.24,Card
1744,2026-01-29,Customer_179,Clothing,1,4419.83,4419.83,Card
1745,2026-01-27,Customer_152,Sports,4,3639.85,14559.4,Net Banking
1746,2026-02-16,Customer_98,Beauty,3,2809.41,8428.23,Card
1747,2026-05-04,Customer_29,Sports,4,2066.99,8267.96,UPI
1748,2026-03-08,Customer_81,Books,1,3214.87,3214.87,Card
1749,2026-06-21,Customer_133,Home & Kitchen,5,3143.85,15719.25,UPI
1750,2026-04-21,Customer_187,Books,2,2246.39,4492.78,Net Banking
1751,2026-02-08,Customer_157,Beauty,1,200.66,200.66,Card
